,ix,skypos,band,theCount,t0,t1,globalcount,stimcount,exptime,deadtime
1303,3349,266.260306503_87.1469322835,FUV,13019,886194090.995,886194264.995,602671.0,13019.0,168.995000005,0.0197921510673
1304,3432,56.2138431987_75.1644934866,FUV,10677,815717243.995,815717386.995,603168.0,10677.0,142.0,0.0241026173826
1305,3248,67.8486238799_85.6470408493,FUV,120482,908272095.995,908273702.995,5296678.0,120482.0,1350.01000023,0.0188343070495
1306,3493,295.720826481_81.9521727603,FUV,8830,846519647.995,846519765.995,391233.0,8830.0,102.995000005,0.0189459079903
1307,3345,220.720440732_78.3971797102,FUV,8217,851376477.995,851376586.995,263373.0,8217.0,99.064999938,0.0138072346003
1308,3359,233.849899756_81.002701815,FUV,8372,851217891.995,851218002.995,258994.0,8372.0,111.0,0.013333024453
1309,3004,249.787948095_66.3393399024,FUV,118683,891074521.995,891076099.995,4171205.0,118683.0,1578.0,0.0151048524353
1310,3014,120.838968419_72.9141028197,FUV,9346,758294347.995,758294471.995,284966.0,9346.0,117.998999953,0.0131320737327
1311,3024,314.304533441_74.5424243155,FUV,15013,907863830.995,907864032.995,913600.0,15013.0,188.560000062,0.0258444130127
1312,3034,170.320303039_84.2335848214,FUV,19984,754600988.995,754601254.995,823243.0,19984.0,234.998999953,0.0176851342642
1313,3044,342.89056141_79.7970211827,FUV,8799,820059754.995,820059872.995,550435.0,8799.0,118.0,0.0266554479419
1314,3054,156.454190427_68.0072209836,FUV,118901,882419037.995,882420614.995,3410156.0,118901.0,1564.98500001,0.0123567569526
1315,3064,252.496906068_84.0892030801,FUV,8102,846685102.995,846685210.995,368838.0,8102.0,108.0,0.0195152380952
1316,3074,89.384662439_70.6334053315,FUV,18350,855305362.995,855305608.995,1017912.0,18350.0,208.995000005,0.0236448780488
1317,3084,297.441912777_89.2437182951,FUV,9231,886200268.995,886200391.995,349925.0,9231.0,52.9800000191,0.0162566782811
1318,3094,81.7204194773_63.8966362593,FUV,8032,854601528.995,854601636.995,495161.0,8032.0,98.9950000048,0.026198994709
1319,3104,221.653543393_59.9947309047,FUV,7776,860548033.995,860548136.995,178302.0,7776.0,102.0,0.00989192787795
1320,3114,118.172197314_65.3760438459,FUV,10730,758459994.995,758460137.995,411158.0,10730.0,142.0,0.0164298901099
1321,3124,45.6248552911_65.6324259905,FUV,8191,850577984.995,850578095.995,674152.0,8191.0,110.0,0.0347053796654
1322,3134,209.530791484_62.3078660844,FUV,8244,855921371.995,855921480.995,192283.0,8244.0,109.0,0.0100803669725
1323,3144,163.689201919_54.5317261939,FUV,10803,766591204.995,766591347.995,273688.0,10803.0,143.0,0.0109365834166
1324,3154,271.105436113_75.8357973535,FUV,8041,855755433.995,855755541.995,455598.0,8041.0,108.0,0.0241057142857
1325,3164,273.88888427_84.674275275,FUV,19530,820314161.995,820314422.995,960065.0,19530.0,221.998999953,0.0210194854953
1326,3174,220.869323881_64.4454175457,FUV,8894,859915235.995,859915354.995,456125.0,8894.0,118.0,0.0219027611044
1327,3184,134.426567425_72.3630312983,FUV,8815,754748330.995,754748447.995,268777.0,8815.0,116.0,0.0131270818071
1328,3194,71.4929410994_86.767157644,FUV,7730,851258451.995,851258554.995,311996.0,7730.0,93.9900000095,0.0173090707351
1329,3204,311.287012115_77.2618236699,FUV,17586,907865269.995,907865504.995,964350.0,17586.0,228.995000005,0.0234492401216
1330,3214,240.162763932_55.7551373794,FUV,125351,891713374.995,891715032.995,2970709.0,125351.0,1654.14999998,0.0102385283474
1331,3224,295.865774915_84.4055251096,FUV,8713,820197161.995,820197278.995,516723.0,8713.0,116.0,0.0252367765568
1332,3234,62.0206925318_66.1745281825,FUV,7680,842668190.995,842668293.995,455376.0,7680.0,99.0,0.0252635783634
1333,3244,94.319893699_61.0302364576,FUV,8335,850708841.995,850708952.995,366410.0,8335.0,110.0,0.0188628056628
1334,3254,67.5251613422_85.2829461133,FUV,120482,908272095.995,908273702.995,5296678.0,120482.0,1350.01000023,0.0188343070495
1335,3264,73.2361767732_75.3245306114,FUV,7455,842550122.995,842550222.995,468964.0,7455.0,99.0,0.0267979428571
1336,3274,99.2171169939_79.5934413507,FUV,8069,855536665.995,855536773.995,443004.0,8069.0,101.995000005,0.0234393650794
1337,3284,229.807915467_66.6638255157,FUV,8082,855873900.995,855874007.995,239258.0,8082.0,107.0,0.0127774632844
1338,3294,242.067995616_80.9303421966,FUV,18514,855944328.995,855944575.995,712348.0,18514.0,213.995000005,0.01648
1339,3304,280.880848689_79.197451037,FUV,8008,846626782.995,846626889.995,404205.0,8008.0,106.0,0.0215863818425
1340,3314,217.550463721_74.7763420485,FUV,11651,855601514.995,855601668.995,294316.0,11651.0,148.995000005,0.0109208163265
